Title,Genre,Director,Actor,Synopsis,Img
결백,드라마,박상현,"신혜선, 배종옥, 허준호","로펌 에이스 변호사 정인은 아버지 태수의 사망소식을 뒤늦게 듣지만 끝내 장례식장에 가지 않는다

며칠 후, 정인은 충격적인 소식을 TV로 접하게 된다.
고향집에서 치러진 아버지의 장례식에서 조문객들이 마신 막걸리에 농약이 검출되었고,
마을 노인 지씨는 사망하고 추인회시장 및 3명이 중태에 빠졌다는 소식을 듣게 된다.
더불어 용의자로 긴급 체포된 사람이 엄마 채화자라는 사실에 경악을 금치 못한다.

다음날, 정인은 구치소 접견실로 찾아가 화자에게 자초지종을 확인하려 하지만,
화자는 자신의 딸인 정인을 알아보지 못한 채 횡설수설하며 치매 증상을 보이기 시작한다.

마을사람들의 비협조와 목격자의 거짓진술, 침입자의 흔적, 시시각각 나타나는 수상한 정황들...
자신도 못 알아보는 치매에 걸린 엄마의 결백을 위해 결국 정인은 변호를 맡게 되는데,
사건 조사를 하면 할수록 무시무시한 진실과 마주하게 된다.",https://www.kobis.or.kr/common/mast/movie/2020/06/982ee656192144efbd80679bace18772.jpg
#살아있다,드라마,조일형,"유아인, 박신혜","원인불명 증세의 사람들의 공격에 통제불능에 빠진 도시.
영문도 모른 채 잠에서 깬 ‘준우’(유아인)는 아무도 없는 집에 혼자 고립된 것을 알게 된다.
데이터, 와이파이, 문자, 전화 모든 것이 끊긴 채 고립된 상황.
연락이 두절된 가족에 이어 최소한의 식량마저 바닥이 나자 더 이상 버티기 힘들어진 ‘준우’.
하지만 그 순간 건너편 아파트에서 누군가 시그널을 보내온다.
또 다른 생존자 ‘유빈’(박신혜)이 아직 살아있음을 알게 된 ‘준우’는
함께 살아남기 위한 방법을 찾아 나서는데...!

꼭 살아남아야 한다",https://www.kobis.or.kr/common/mast/movie/2020/06/c66b89a9f6d84d6eaa6c966e267f1e8b.jpg
그놈이다,스릴러,윤준형,"주원, 유해진, 이유영","""하루 24시간, 365일, 매일매일 내가 당신 지켜 볼거야""

세상에 단 둘뿐인 가족 장우와 은지. 부둣가 마을의 재개발로 장우는 은지를 위해 서울로 이사를 결심하지만, 은지가 홀연히 사라지고 3인만에 시체가 되어 돌아온다. 목격자도 단서도 증거도 없이 홀로 범인 찾기에 혈안이 된 장우는 동생의 영혼을 위로하는 천도재에서 넋건지기굿(저승 가는 길 배불리 먹고 가라고 붉은 천에 밥이 한 가득 담긴 놋그릇을 바다를 향해 던지는 의식)의 그릇이 흘러 간 곳에 우연히 서 있는 한 남자를 발견한다. 장우를 피해 달아나는 그를 죽은 동생이 범인을 지목한 거라 생각한 장우는 그 놈의 흔적을 찾기 시작한다.

타인의 죽음을 볼 수 있는 예지력으로 마을에서 외톨이처럼 지내는 '시은'은 자신에게 가장 먼저 말을 걸어준 유일한 친구 '은지'의 죽음을 보지만 외면하고, 그 죄책감에 '장우'에게 다가선다. 또 다른 죽음을 예견한 시은. 장우는 시은이 예견한 장소에 나타난 그 놈의 흔적을 쫓아가다 평소 사람 좋기도 소문한 민약국의 약사에게 이른다. 그를 범인으로 믿는 장우, 경찰은 장우의 얘기를 무시하고 장우의 먼 친척형을 용의자로 검거한다. 그 누구도 자신의 말을 믿어주지 않자 장우는 무작정 약사를 쫓기 시작하는데...",https://www.kobis.or.kr/common/mast/movie/2015/10/df2ab7ebec7f442f920fd52583ec0543.jpg
가장 보통의 연애,"멜로/로맨스, 코미디",김한결,"김래원, 공효진","헤어진 여친에 상처받은 ‘재훈’(김래원).
여느 때처럼 숙취로 시작한 아침,
모르는 번호의 누군가와 밤새 2시간이나 통화한 기록을 발견하게 되고
그 상대가 바로! 통성명한 지 24시간도 채 되지 않은 직장 동료 ‘선영’임을 알게 된다.

남친과 뒤끝 있는 이별 중인 ‘선영’(공효진).
새로운 회사로 출근한 첫날, 할말 못할 말 쏟아내며 남친과 헤어지던 현장에
하필이면! 같은 직장의 ‘재훈’이 있던 것을 알게 된다.

만난 지 하루만에 일보다 서로의 연애사를 더 잘 알게 된 두 사람.
하지만 미묘한 긴장과 어색함도 잠시
‘한심하다’, ‘어이없다’ 부딪히면서도 마음이 쓰이는 건 왜 그럴까?",https://www.kobis.or.kr/common/mast/movie/2019/09/df97d5bef50a4211808f2d552007856b.jpg
얼굴없는 보스,"액션, 드라마",송창용,"천정명, 진이한, 이하율, 곽희성, 김도훈, 이지훈, 이시아","건달을 하지 않았다면, 우리는 행복할 수 있었을까?

건달이 되면 멋진 남자로서 폼 나는 삶을 살 수 있을 거란 일념으로,
배신한 선배를 물러나게 하고 마침내 보스의 자리까지 오른 ‘상곤’.
하지만 그 일로 선배를 제낀 후배라는 오명을 쓰게 된다.
형제보다 사랑하는 동생들과 의리를 맹세하고
목숨보다 사랑하는 그녀와 행복까지 꿈꾸지만
매일매일 피바람이 불어대는 지옥과 같은 이 곳에는
건달들의 낭만 따위는 사치처럼 보이는데…
건달들이 개입된 음모와 얽히고설킨 배신 속, 가족과 동생들까지
점점 더 모든 것을 잃을 위기에 처하는 ‘상곤’.
그가 마지막까지 지키고자 했던 것은 무엇이었을까?",https://www.kobis.or.kr/common/mast/movie/2019/10/61b6655fb3ae4a1faf9beae1e561d1e5.jpg
더하우스,"스릴러, 미스터리, 공포(호러)",박균이,"오창석, 서우","가장 행복해야 할 그곳, 끔찍한 기억들이 찾아온다!

첫 아기의 출산을 위해
고향의 별장을 찾은 ‘준의’와 ‘비루’

출산의 희망도 잠시,
‘준의’는 과거 별장에서의 추억이 떠오르면서
갑자기 사라진 첫사랑 ‘지희’ 생각에 괴로워한다.

한편, ‘비루’는 집에서 낯선 사람들의
흔적들을 발견하고, 점점 그녀에게
이상한 일들이 생기기 시작하는데…

“우리 집에… 누군가 있는 것 같아..!”",https://www.kobis.or.kr/common/mast/movie/2019/12/bd96a42f53104437a6e07914b8417219.jpg
나쁜 녀석들: 더 무비,"범죄, 액션",손용호,"마동석, 김상중, 김아중, 장기용","죄수들이 탈출했다!
교도소 호송차량이 전복되고 최악의 범죄자들이 탈주하는 사상 초유의 사건이 발생한다.
이에 경찰은 수감 중인 범죄자가 흉악범을 잡는 극비 프로젝트인 ‘특수범죄수사과’를 다시 소집한다.

미친개... 다시 풉시다!
‘오구탁’(김상중) 반장은 과거 함께 활약했던 전설의 주먹 ‘박웅철’(마동석)을 찾아가고,
감성 사기꾼 ‘곽노순’(김아중)과 전직 형사 ‘고유성’(장기용)을 영입해 새로운 팀을 구성한다.

새로운 멤버들이 합류해 더욱 강력하고 치밀하고 독해진 나쁜 녀석들.
이 사건을 파헤칠수록 배후에 거대한 범죄조직이 있다는 것을 직감한 그들은
더 나쁜 놈들을 소탕하기 위해 움직이기 시작하는데…

나쁜 녀석들의 법 없는 검거작전!
놈들처럼 생각하고 놈들처럼 행동할 그들이 온다!",https://www.kobis.or.kr/common/mast/movie/2019/08/3d98ea74a4544643b00cc37b91556561.jpg
기생충,드라마,봉준호,"송강호, 이선균, 조여정, 최우식, 박소담, 이정은, 장혜진, 박명훈","“폐 끼치고 싶진 않았어요”

전원백수로 살 길 막막하지만 사이는 좋은 기택(송강호) 가족.
장남 기우(최우식)에게 명문대생 친구가 연결시켜 준 고액 과외 자리는
모처럼 싹튼 고정수입의 희망이다.
온 가족의 도움과 기대 속에 박사장(이선균) 집으로 향하는 기우.
글로벌 IT기업 CEO인 박사장의 저택에 도착하자
젊고 아름다운 사모님 연교(조여정)가 기우를 맞이한다.

그러나 이렇게 시작된 두 가족의 만남 뒤로, 걷잡을 수 없는 사건이 기다리고 있었으니…",https://www.kobis.or.kr/common/mast/movie/2019/05/72d8601eaf93467993e92e46a45775fc.jpg
하모니,드라마,강대규,"김윤진, 나문희, 강예원, 이다희, 장영남, 박준면, 정수영, 임채연, 이선주","단 하루의 만남을 위한 4년간의 노래 - 그녀들의 목소리가 담장을 넘어 세상을 울립니다
{형형법상 여성수용자가 교정시설에서 출산할 경우, 유아를 교정시설내에서 양육할 수 있는 기간은 생후 18개월까지로 제한한다.} 18개월이 되면 아기를 입양 보내야 하는 정혜(김윤진), 가족마저도 등을 돌린 사형수 문옥(나문희), 저마다 아픈 사연을 가진 채 살아가는 여자교도소에 합창단이 결성되면서 사랑하는 이들을 위해 가슴 찡한 감동의 무대를 만들어가는 이야기.",https://www.kobis.or.kr/upload/up_img/cleansing/14/mov_20090914_6.jpg
피원에이치 : 새로운 세계의 시작,"드라마, SF",창,"최태양, 김종섭, 하쿠 쇼타, 최지웅, 윤stephen기호","악의 집단이 퍼뜨린 바이러스로 폐허가 된 지구를 구하기 위해
과거, 현재, 미래에 흩어진 소년들이 만나 희망의 별을 찾아가는 이야기",https://www.kobis.or.kr/common/mast/movie/2020/10/79dafa163e734187ab3851ad6f7a4dbe.jpg
죽지않는 인간들의 밤,"코미디, 스릴러",신정원,"이정현, 김성오, 서영희, 양동근, 이미도","“너도 낄래?”
죽일 의지 확실한, 죽지않는 인간들의 밤
신혼의 단꿈에 빠져있던 ‘소희’(이정현)는 하루 21시간 쉬지 않고 활동하는, 도저히 인간 같지 않은 남편 ‘만길’(김성오)이 자신을 죽이려는 것을 알게 된다. 고등학교 동창인 ‘세라’(서영희)와 뜻밖에 합류하게 된 ‘양선’(이미도) 그리고 미스터리 연구소 소장 ‘닥터 장’(양동근)과 힘을 합쳐 반격에 나선다.
만길의 정체가 지구를 차지하러 온 외계인 언브레이커블임이 밝혀지고, 정부 요원까지 합세하면서 대결은 점점 전대미문의 상황으로 커져만 가는데… 밤은 짧아 최선을 다해!",https://www.kobis.or.kr/common/mast/movie/2020/09/6714033d7a3b4cdca0764441ea5fad3a.jpg
일단뛰어,"액션, 코미디",조의석,"이범수, 송승헌, 권상우, 김영준","젊은 혈기 하나로, 사고치고 싶은 생각이 꿈틀대는 녀석들...

생김새만 보면 결코 어울리지 않는 세 친구 성한, 진원, 우섭은 교실 뒷자리에 같이 앉게 되면서 운명처럼(?) 뭉치게 되었다는데. 평소엔 티격태격 서로 갈구면서도, 옆에 없으면 허전한 친구사이.

그러던 어느날... 담벼락 넘다 발 헛디뎌 기절한 도둑이 훔친 수십억 달러와 함께 눈앞에 뚝! 떨어지고. 우왕좌왕 하던 셋은 단순사고 시스템으로, ""일단 튀고, 나중에 생각하기""로 결정한다.

복잡하게 생각하지 말자고, 임자 없는 돈이걸랑! 우리가 깔끔하게 먹자!!!

한편, 강력계 발령 100일 째, 마약범에서 사시미 든 피래미까지 잡아넣기 위해 이리저리 출동하는 신참형사 지형. 오늘도 도심 한복판을 달리며, 밤샘근무로 삼일째 잠도 못자서 몰골이 허접하다.

경보시스템이 작동한 사채업자 가택에 대한 수사를 시작하던 지형. 상부에서 사건을 덮으려 하는 것을 보고, 호기심이 발동한 지형은 ""일단, 몰래 수사하기""로 마음 먹는다.

처음의 고민과 불안은 어느새 잊어 버린 채, 신나게 물쓰듯 돈을 써대는 성환, 우섭, 진원에게 지형의 수사망은 점점 좁혀 들어온다. 그리고 돈을 찾으려는 또다른 음모가 다가오기 시작하는데...",https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/55/mov_20020054_36044.jpg
국제수사,"코미디, 액션",김봉한,"곽도원, 김대명, 김희원, 김상호","대한민국 촌구석 형사, 글로벌 범죄에 휘말렸다!

필리핀으로 인생 첫 해외여행을 떠난 대천경찰서 강력반 ‘홍병수’(곽도원) 경장.

여행의 단꿈도 잠시, ‘병수’는 범죄 조직의 킬러 ‘패트릭’(김희원)의 작전에 휘말려 살인 용의자가 되고,
누명을 벗기 위해 현지 가이드이자 고향 후배 ‘만철’(김대명)과 함께 수사에 나선다.

하지만, 형사 본능이 끓어오르는 마음과는 달리 ’병수’의 몸과 영어는 따라주지 않고,
필리핀에서 재회한 웬수 같은 죽마고우 ‘용배’(김상호)가 끼어드는 바람에
수사는 자꾸 의도치 않은 방향으로 흘러가는데…

촌구석 형사 ‘병수’는 과연 무사히 한국에 돌아갈 수 있을까?

“나 코리안 폴리스여!”
동네급 형사의 국제급 수사가 시작된다!",https://www.kobis.or.kr/common/mast/movie/2020/09/f8b7127c4e854c79b78cb2552dff2451.jpg
극장판 미니특공대: 햄버거괴물의 습격,"애니메이션, 액션",이영준,"엄상현, 양정화, 이소영, 전태열, 신용우","블루시티 최고의 맛집 Mr.J버거에서 햄버거를 먹는 모습이 우연히 찍힌 볼트는
SNS에서 엄청난 조회수를 기록한 이 영상 덕분에 Mr.J버거의 광고 모델로 발탁된다.
하루아침에 슈퍼스타가 된 볼트는 바쁜 스케줄로 친구들과 다투고
결국 미니특공대를 탈퇴해버린다.

그러던 중 햄버거만 먹는 세상을 만들려는 브레이커J와 햄버거 괴물 군단이 나타나
평화롭던 블루시티를 위험에 빠뜨리고
리더 볼트가 빠진 미니특공대는 속수무책으로 당하고 마는데…

세상을 지배한 막강 햄버거 괴물 군단!
새롭게 업그레이드된 미니특공대의 반격이 시작된다!",https://www.kobis.or.kr/common/mast/movie/2020/09/2e3de7486dba4a9a8cd54705be92ac11.jpg
매지컬: 공주를 웃겨라,애니메이션,정윤철,"박지윤, 남도형, 장광, 박상훈, 이봉준, 김사라","웃음도, 호기심도 많은 말괄량이 ‘리아’ 공주
그러던 어느 날 공주의 모든 것을 변화하게 만든 사건이 발생하고
10년 동안 궁궐 안에서 보호를 받게 된다.

어느 덧 17살이 된 ‘리아’ 공주는
새로운 세상을 꿈꾸며 남몰래 궁궐을 탈출하고
신비한 능력을 가진 소년 ‘테오’를 만나게 되는데…

사랑은 언제나 마술처럼 시작된다!",https://www.kobis.or.kr/common/mast/movie/2020/09/8aa93370bcda4e62b739a5c95fed537c.jpg
마법천자문: 대마왕의 부활을 막아라,애니메이션,윤영기,"인한국, 윤소라, 박연진","勇[용] 강력한 한자마법으로 마법천자문 조각을 내놓으라며 선전포고를 하는 혼세마왕! 손오공은 용기를 내 한자 마법을 배우기로 결심한다!

忍[인] 보리선원에 입단한 손오공은 놀고 싶은 것을 참아내며 한자마법을 익힌다.
學[학] 삼장에게 늘 뒤지기만 하던 손오공은 부두목이 위기에 처해있다는 것을 알고 한자마법에 매진하며 일취월장한다! 그러던 어느날, 친구 돈돈
마저 혼세마왕에게 잡혀가고…

信[신] 삼장과 손오공은 힘을 합치고! 자신이 버려졌다고 믿었던 돈돈은 두 친구의 의리를 보고 다시 서로를 믿기 시작한다!

友[우] 돈돈을 구했지만, 모든 천자문을 거의 다 모은 혼세마왕의 힘은 더욱 강해지고 손오공은 친구들과 힘을 합쳐 최후의 결전을 펼치게 되는데….
과연 손오공은 한자마법을 모두 깨우치고 5가지 주요 한자를 모아 혼세마왕을 물리칠 수 있을까?",https://www.kobis.or.kr/upload/up_img/cleansing/88/mov_20100788_3.jpg
